client_id,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,spec_contrast_0,spec_contrast_1,spec_contrast_2,spec_contrast_3,spec_contrast_4,spec_contrast_5,spec_contrast_6,spec_contrast_std_0,spec_contrast_std_1,spec_contrast_std_2,spec_contrast_std_3,spec_contrast_std_4,spec_contrast_std_5,spec_contrast_std_6,zcr,zcr_std,rms,rms_std,centroid,centroid_std,bandwidth,bandwidth_std,rolloff,rolloff_std,hnr,hnr_std,pitch,pitch_std,age_group,gender
4335,-481.6882,36.225067,-11.644626,1.8995085,-0.9257074,-7.274306,-9.334392,-8.556396,-5.4262314,-2.524293,-0.018219635,-0.8874772,-2.681568,134.53351,56.517635,31.570818,15.620829,11.01953,13.8800535,14.567654,12.965396,11.82062,9.304973,4.798196,7.2171593,8.878489,0.31958997,0.31523448,0.30192742,0.29515874,0.3742153,0.33604857,0.31965593,0.30936438,0.2772136,0.26465046,0.2990292,0.38604537,0.34171465,0.35819843,0.34095818,0.3135971,0.37440202,0.35372296,0.34126812,0.34750348,0.33404827,0.33969754,0.35462332,0.40468523,20.742638457812944,18.0375772749031,19.88135325608661,19.481397243504624,19.847026717191024,20.643801023403448,42.358462112357536,5.8781713039437165,5.692840547915254,6.459794451458103,4.5773617045339305,4.432497058815416,6.777319069706069,16.296734374797094,0.12815983280254778,0.12338916780563032,0.016463464,0.033033986,1299.0700768815193,1207.4785983676002,1075.1649550437012,918.9051491890817,2497.561703821656,2394.7863298287793,-3.4144352e-06,0.02027907,62.803593,387.3756,teens,female
4376,-464.95602,97.75154,21.105583,5.6054726,9.291323,7.2257476,-4.0841017,-9.870132,-8.941078,0.38521427,1.200704,3.8151178,2.5670586,117.49505,56.873505,17.006834,11.395081,12.844549,9.174082,7.8814673,8.604907,9.297452,7.74084,9.660135,7.108734,6.1635733,0.41919622,0.41584307,0.33640894,0.28145543,0.19662501,0.284711,0.42213616,0.40522695,0.36229485,0.34847873,0.30161723,0.3120049,0.4054943,0.3921858,0.32568976,0.2787371,0.20060518,0.30078903,0.39989567,0.35016522,0.32117486,0.33742902,0.28959692,0.30669248,18.208685219029476,15.884756780462508,18.98674293720108,15.851600496432109,16.855044264612506,15.518033722988392,43.991836098546166,3.858790771403238,4.33868217656074,4.621428569139776,2.5043597145958256,2.8338510106618866,2.100412788319782,15.028281133054243,0.05192575636942675,0.054272500030255494,0.011066388,0.014101662,963.9962083622187,701.1878343136915,1305.2265547453871,739.6823996735462,1895.3523089171974,1503.3232550829287,-6.352651e-07,0.0071519907,7.8797026,113.87341,teens,female
4404,-474.95303,53.652855,-25.415388,9.080811,-32.983765,-18.191391,-8.455115,-22.406363,0.22961695,-8.630875,-5.052901,-6.5326853,-1.7029946,150.13606,60.94991,41.853416,36.55834,30.516367,24.20048,15.353232,19.088997,11.535704,11.842129,9.172335,10.510665,7.2405653,0.2170538,0.35691777,0.33060214,0.27378866,0.2138876,0.25355893,0.2374387,0.225221,0.22149622,0.24638277,0.24667397,0.20108642,0.2882709,0.38725272,0.35100877,0.34406057,0.2853128,0.33394602,0.31299055,0.29500964,0.28415462,0.31504613,0.33181697,0.27460688,15.627457117853636,20.640574292770665,21.792740614309785,21.684961034290488,20.809191726376998,27.582152331019405,46.457491818803554,4.935841830965046,6.641183916026635,6.522806370357912,5.1735617090548764,4.5792883093216386,9.724239463442485,10.695290707676484,0.1690977060111465,0.15638592733539247,0.018055089,0.01736636,1899.6002975221027,1461.2591556327961,1289.0408045663032,696.5375531712756,3264.6795382165606,2225.969102246113,-5.6130222e-08,0.018529987,42.77146,326.17252,teens,female
4513,-561.5925,83.96388,1.3235073,15.802131,-21.992445,-24.685286,-17.946953,-1.4494234,-2.2238736,-6.522545,-9.272688,-15.782631,-10.022667,135.41602,70.26297,34.423454,27.378487,23.43722,20.66712,17.420395,11.778951,15.136645,11.0998535,12.28992,11.7522545,10.620147,0.2998857,0.27124274,0.25394577,0.23741694,0.25008222,0.3304543,0.28858078,0.290807,0.39177,0.4557085,0.43708262,0.34593228,0.3305382,0.31347242,0.3144945,0.28839058,0.27282953,0.34758803,0.31517947,0.32463378,0.35491282,0.36470217,0.33766717,0.32760465,17.469409231700485,18.09923656997046,18.67064352736061,19.743199204569756,18.30165624935908,20.182864844972844,50.12253155719839,4.397715307665191,6.363135950085851,5.939603622948934,5.000572992177748,3.2262746512115243,4.960677082460593,8.322581115124319,0.17556043491242038,0.1524523389837408,0.0050835004,0.003850885,1823.646381760557,1348.938779447603,1416.6720443923616,613.2462237213798,3179.7870222929937,2194.9952253726224,9.606191e-09,0.0045756386,38.819626,301.52637,teens,female
4517,-405.35568,10.913025,-10.242739,17.022081,-11.8213,6.0497847,-17.816751,-6.497682,-10.058831,-7.2715693,-5.134554,0.8648891,-9.15062,172.17049,38.640987,18.610783,28.442747,24.325317,13.942937,25.30228,12.80878,16.813986,9.367206,11.860513,9.111433,11.611404,0.42129418,0.44680247,0.39320195,0.39689827,0.37361577,0.35536864,0.346927,0.25813264,0.21860655,0.34116068,0.3769703,0.40331662,0.35039777,0.3568946,0.32867107,0.34538466,0.33815223,0.3610981,0.38040403,0.25828004,0.2083983,0.31218287,0.3166437,0.34424722,17.719120251145153,16.759420720384355,18.65997458656189,17.870392270482743,19.042351381259937,22.13267655168374,49.02547448546014,4.132449491706803,7.044837071567395,6.203503847487377,3.6072044746613026,4.660269332426708,6.84735064852854,10.645676543844063,0.21602557722929935,0.12265402250718832,0.04331689,0.065076105,2330.0353463942847,1106.800929612156,1550.026907168113,621.8907043301488,4057.8224522292994,1709.0606252604273,-2.8058935e-06,0.02980466,91.921585,497.7404,teens,female
4556,-525.2647,33.570816,7.3565946,18.882057,3.356195,16.832218,-9.578566,13.515482,3.6252885,-6.1696577,-2.4256308,-2.933841,-2.72771,138.96683,41.77503,26.480122,26.123178,24.799377,14.63121,12.310069,13.94398,7.476748,10.876297,7.930709,6.096647,7.889555,0.31154832,0.23180582,0.18521531,0.20013173,0.17951353,0.20760946,0.24371569,0.27098522,0.2726908,0.27765387,0.3392956,0.34198484,0.38012883,0.30966702,0.2693609,0.29893175,0.26293492,0.28984433,0.313018,0.3286566,0.3101675,0.2963489,0.3633708,0.39325535,20.07645692610968,21.470354694294027,20.829012617638572,21.369476986078258,22.819269054900722,23.335902667229895,45.34351750959572,5.708952614077443,6.14061655259033,5.113547578120713,3.630999297866632,3.137002116101306,5.024785566570616,15.678102616079174,0.12184016719745223,0.13156331194631135,0.013097137,0.02261922,1487.658776186119,1395.6672168683353,1221.6982045117302,970.817229629675,2759.6536624203823,2462.4077223072354,-1.6192807e-06,0.015079715,12.797832,171.08482,teens,female
4604,-642.49023,20.269463,15.375954,-2.426522,-8.940531,2.8912685,-15.102586,-3.7614257,-5.046147,1.6576744,-3.6611927,4.470564,-3.312849,163.63702,44.275074,25.825148,21.096376,22.250961,14.211696,19.511581,18.51293,9.1209545,8.726547,8.205339,8.051166,6.4257226,0.13538979,0.15577447,0.17175443,0.2406802,0.1796359,0.15110739,0.18223017,0.21877848,0.21334334,0.17766087,0.15977319,0.15073891,0.23351781,0.2485726,0.27218884,0.37604013,0.26411742,0.2446413,0.27691543,0.32664946,0.33382082,0.28376618,0.26778597,0.25997806,21.068494015117988,20.178505084419367,22.008843779762405,20.973670320642977,21.732941326272293,22.17529150323632,42.238694748536645,4.1131783030306135,5.0314906060310784,3.9677378968201014,3.7182816421182094,3.111035948487051,3.2724952728734,17.981504420468198,0.1471437101910828,0.1896182945244266,0.0027900918,0.0044002673,1605.546071085557,1867.6924669414236,1029.3339183756657,1014.6960711530721,2741.142515923567,2836.613731691395,1.1040337e-07,0.0021738661,14.666387,193.07365,teens,female
4666,-422.45123,46.99606,2.1540859,16.633171,0.56912845,-4.2959776,-9.49553,-5.7076178,-0.99136126,-6.8723254,-3.1721032,-0.41682178,-6.69255,160.80179,68.1779,31.470991,33.84899,21.722149,18.396465,15.553721,12.451802,7.9752817,10.727335,9.118361,7.265868,8.824398,0.18346457,0.11844556,0.12619886,0.15356131,0.13802364,0.1230993,0.15246002,0.2432797,0.30654895,0.26737723,0.21348152,0.2000534,0.30092725,0.20704721,0.22818927,0.2538691,0.24720615,0.23008308,0.2552666,0.3466833,0.377091,0.35945994,0.33192122,0.3173612,18.377408165212966,18.463005639391817,19.746499361335175,18.677588048693483,19.766389951256325,21.175542870415903,36.406304637514005,3.994315175241935,4.5314923336139445,4.50480865497594,3.5948152270806633,4.6811903972435625,7.199702143365375,16.689976350100636,0.06098228503184713,0.08416080521995463,0.041149404,0.06300362,850.8464100601085,1027.6568798075461,819.329385527814,893.9167630737181,1724.4725318471337,2097.6024585609416,1.03646435e-05,0.045026146,8.369354,137.9558,teens,female
4675,-462.88544,84.15294,-22.906792,-14.292897,-10.034825,-4.7657228,-4.946643,-6.641217,-15.036433,-7.199008,-0.70636433,-4.5480337,-6.938884,140.55382,78.20635,33.705315,37.227505,20.383749,16.469429,17.52149,13.591012,18.13478,10.988936,9.076544,11.309676,9.933656,0.38463607,0.36484334,0.38194543,0.35400364,0.26085165,0.25176635,0.24157456,0.2214832,0.23958972,0.23713937,0.2482296,0.36373773,0.35160708,0.34339055,0.3388254,0.35961482,0.30073875,0.3051861,0.3059363,0.29865324,0.32187638,0.2973167,0.26556414,0.34498987,16.7976945137329,16.80184778529994,17.80990425862203,18.428709535774814,20.555255754844893,20.105782079707943,43.56764052639112,4.783444209944433,4.968908527301187,4.228603484793569,4.160151761676477,4.598896226070929,3.69302965605974,15.23954584303366,0.09280764828821655,0.0712275399234906,0.020339126,0.027482111,991.0199639357687,756.2019997695335,828.7252039523138,628.0610342992891,1806.8272292993631,1466.8286012546946,-7.5894974e-07,0.014508142,25.582668,211.58255,teens,female
4723,-281.7187,120.33621,-20.39118,27.834713,-4.8244195,-15.361014,-9.935063,-8.612749,-15.553052,-17.890242,-8.979881,-9.647511,-14.652295,115.73384,51.106785,53.295025,33.659718,23.730627,21.912632,18.571316,13.168887,14.045547,12.2714615,10.319466,9.64923,8.688358,0.19678353,0.2059103,0.2219595,0.24995427,0.24266419,0.27585748,0.3267921,0.5287055,0.54698366,0.39970213,0.30820727,0.2488996,0.22671038,0.25128826,0.2502398,0.27895483,0.27909157,0.30898055,0.287475,0.3609613,0.33744925,0.34248316,0.3119669,0.2600347,20.81548127825128,18.239555287841377,21.40631613224281,20.154205277257812,21.271688054156307,23.226350858989765,52.10313679930598,4.3179977244571015,5.00831170333046,5.248010105112451,4.460236020287621,4.2987741901488485,5.6515700360039025,7.807590810542181,0.11549873109076433,0.11389626603039893,0.06732757,0.045826405,1437.1240929496844,1086.4157864132505,1248.6641438148094,471.36531969971253,2497.860270700637,1583.573704616502,-3.2624514e-06,0.05338624,16.131718,164.84488,teens,female
4852,-414.98505,61.938843,12.665846,-13.765337,-5.9249268,-12.794319,-1.115907,-4.0058374,-6.5111895,-5.428426,-10.095505,-0.52929014,-2.4532738,147.06822,78.135666,36.23366,30.289576,15.117755,23.2687,14.581396,12.255383,10.024097,11.831737,12.702476,8.860139,6.1996417,0.19995071,0.17755316,0.18414152,0.13073348,0.13836673,0.16371803,0.20551825,0.24368826,0.25423673,0.22931617,0.29089865,0.26666847,0.2873468,0.27580836,0.29335403,0.19972,0.23199883,0.24475554,0.29157075,0.31050688,0.33395904,0.28931254,0.38219452,0.37478393,18.900051621447165,18.770286995003943,18.801145235658055,20.41030080278176,19.044874802170295,21.000148257113334,41.0438269129721,4.415929134387466,5.172187853045457,5.376369438493454,5.099641216465944,3.3006353613127493,5.529446494968943,16.98334290403082,0.14089557623407642,0.1729920682879233,0.055041768,0.07518343,1389.4881071761936,1573.9781770891425,1095.5105172665956,968.3663571540885,2408.389729299363,2686.6916375575115,1.3677207e-05,0.05389516,7.3756185,116.85821,teens,female
4904,-521.92633,56.794575,-12.281145,12.36839,-2.503072,-3.4379385,-9.760864,-3.5206084,-1.9465548,2.0284727,-4.612213,1.3068717,2.4823542,172.46481,72.7766,37.74236,22.935398,17.299131,14.185081,16.926275,12.307978,8.793949,5.7648053,11.1831455,7.554222,7.2003827,0.14019786,0.15957329,0.22501478,0.15376213,0.13909405,0.14840917,0.22214143,0.2689625,0.18314895,0.1794453,0.15482235,0.1485375,0.26103553,0.24795316,0.3444302,0.24355638,0.24879509,0.27557933,0.34202963,0.37052572,0.27458286,0.29685146,0.24860485,0.2640865,19.068040710418792,18.694044958903376,19.967461358784114,18.987764478823284,19.151130685040798,19.68110247507272,36.508087464622015,3.7490752378509873,5.260947431825958,4.447893360785416,3.3782277457681302,2.972458156270926,3.7744523250668047,16.969277922183913,0.0566468451433121,0.09104709780933365,0.015657444,0.023030965,829.8725629474051,1045.8774865015173,712.0026458864928,775.4684800436029,1544.8347929936306,1902.7972726720975,2.2196652e-06,0.014400032,12.73859,167.74486,teens,female
4958,-389.89316,42.33831,0.4617551,5.19425,-0.95739406,-11.262362,-1.0932215,-2.844627,-3.3868186,-5.959604,-5.3703957,-4.623637,-1.7603517,145.73808,56.187767,29.614029,20.532429,14.209494,18.758884,9.152531,12.288429,8.49606,11.110231,8.894412,9.762885,5.4886956,0.17276828,0.1851348,0.23681514,0.25071615,0.20225827,0.12136278,0.09210116,0.09286925,0.09967063,0.16990928,0.21531515,0.1972154,0.29523534,0.29864514,0.34222203,0.33438,0.3259649,0.21790716,0.20164032,0.19047672,0.18189722,0.29287165,0.34144765,0.32024893,16.26352083751126,16.94664713634125,17.522679611624746,18.713104063771837,19.393170273696747,20.38533675169443,33.314351325098315,3.4536117802245454,4.746851637246226,3.600433456707868,3.8348449447204946,4.4694673118478745,6.55811646865929,16.894832405704708,0.06726462977707007,0.1009913381886246,0.05688044,0.0943958,739.1295581332316,915.2657137243972,750.2630878367106,825.5106912493304,1409.2356687898089,1778.4547518093652,-4.306525e-06,0.08258726,13.598215,157.76149,teens,female
4990,-526.20026,56.7659,-1.5109137,-0.9305515,1.3111653,-9.764882,-10.616486,-9.869891,-4.984884,-0.79341817,-7.6386867,-6.335625,-3.2427545,139.12056,68.37421,35.748535,24.298046,14.334488,16.382143,14.233456,15.733663,12.004098,7.615327,8.8587265,9.097196,6.5435524,0.27442455,0.20016338,0.19903153,0.22172357,0.1931284,0.25595218,0.32523328,0.29748535,0.41192093,0.3905199,0.29527894,0.28703946,0.33305386,0.25363103,0.2610055,0.2770044,0.23772308,0.3062292,0.38864636,0.32917386,0.38757992,0.36587447,0.30565932,0.31597787,19.882691602755685,18.059373612832985,19.033769204422118,18.101751033078276,19.514895735142943,19.90169151733646,42.56546668210842,4.42025492361744,5.284360002555738,5.270972238454954,3.6038434435284716,3.386193706281341,4.38522016254266,14.92390214344706,0.12258347432324841,0.13669845301189104,0.012062526,0.019436361,1365.8444354908295,1378.1776355696727,1129.6414343685828,932.6810025336569,2598.1787420382166,2434.796769647806,-1.191625e-06,0.011562196,24.132788,211.68118,teens,female
5005,-539.07635,57.04789,16.20527,-7.8396974,-4.1883373,22.99573,-1.3074738,-5.290661,-1.759015,-4.1023726,1.5077796,-2.161774,-1.3295764,130.71858,59.43394,21.621109,25.237762,24.259333,21.57213,15.734069,11.515979,8.245951,10.133662,5.7874513,5.3336062,4.5052824,0.15526858,0.1505236,0.18488893,0.23130651,0.17274849,0.13820061,0.20445718,0.29610553,0.39439413,0.345169,0.28230575,0.20422895,0.22114632,0.22869205,0.24158134,0.3168914,0.23846205,0.19390588,0.27067584,0.3754607,0.4386069,0.34898552,0.3178925,0.26790294,20.465362656999094,20.036677560647956,20.753108451548293,20.15132375053681,20.792759978968213,21.6455005202327,41.79539937340993,4.934533273149041,5.965481682643981,6.145488205957251,4.610886878964129,4.6270557954417155,4.7916970313854925,13.802875210748702,0.07912022292993631,0.13093880725056062,0.009033543,0.016868293,1155.536295386462,1249.9351247229301,1141.3694924380873,924.9473135262244,2344.1978503184714,2265.8211605927254,4.717149e-08,0.008080295,6.2634077,110.57335,teens,female
5127,-657.69086,28.37764,-16.361685,9.661166,-5.9875436,-4.956928,-9.041073,0.21258079,-1.6231066,-7.514053,-6.32959,-1.0194161,-3.9145725,177.03508,42.825516,30.38595,18.015965,14.185545,13.916842,15.728775,8.258979,6.8693814,11.854426,11.731852,6.3865333,6.7235246,0.16203316,0.12927614,0.10785174,0.08709514,0.108398125,0.091274515,0.09392666,0.11518323,0.19701935,0.27497607,0.23331818,0.1912704,0.26547042,0.24500328,0.21629904,0.17711928,0.23040394,0.19555777,0.18168575,0.20555863,0.30058897,0.37750602,0.33234197,0.29829335,18.13038230421697,19.967343234175488,21.040883084108167,20.381794054366804,20.817120144064962,21.862238904789898,36.70782984689464,4.572112260148211,4.9867234766232595,3.095628005729082,3.282584942781673,3.1502595697483824,3.969417851868167,15.870125856882368,0.09707777667197452,0.1267015678853464,0.0032592192,0.0069478513,1094.4723646527937,1238.2621216893924,824.2897392940464,878.7570648497131,1963.9231687898089,2244.0031394945363,2.1240194e-07,0.0018321347,25.727217,246.14742,teens,female
5148,-416.9082,49.259804,28.815931,26.750408,2.2676575,-10.429197,3.056091,11.455243,-2.3471518,4.0416346,-8.010446,8.906644,-2.1909976,170.66039,54.09515,33.623096,23.732233,13.779173,19.170238,9.147641,10.527538,11.847201,8.893887,11.018216,8.740447,5.9350133,0.2686155,0.2507655,0.25348765,0.27952507,0.40421513,0.5215606,0.5358393,0.50236815,0.40662614,0.37164742,0.34915864,0.31709975,0.2813909,0.29241005,0.29072678,0.2804271,0.33616748,0.35759348,0.36783418,0.38642508,0.35376573,0.3629462,0.33624637,0.31933752,19.85069942276902,13.149907436307464,14.619455353747876,16.00999770798187,15.582511693483463,17.30960217090024,45.00843219273733,6.259352497323633,3.9289408557392553,4.15602545629664,3.63917397111837,2.8660024327011224,4.17054118870627,15.98456178054827,0.13944317277070065,0.15499918750133537,0.019904999,0.019409353,1939.6622319890032,1542.4283738089755,1606.178236295152,816.3326280824948,3679.040605095541,2250.0713511318763,2.3465617e-07,0.016138345,11.764575,161.3685,teens,female
5243,-307.7074,72.17299,4.3551817,22.280989,-5.0762854,9.93371,0.65393007,-0.3396487,-3.814153,2.5986807,-2.6903765,4.2033954,0.7141808,151.28046,56.90414,27.858624,34.838768,25.996567,22.231243,17.715847,14.504459,14.811637,12.166416,11.514139,8.293084,9.632382,0.42078486,0.37515026,0.33778888,0.39172333,0.366491,0.3453467,0.35252345,0.38065606,0.45320854,0.43755364,0.47840673,0.47521058,0.36751646,0.35763475,0.33247757,0.363061,0.34469208,0.3399024,0.34827116,0.3486658,0.3697652,0.34255514,0.3852933,0.38991225,17.37534595822834,15.942658901760844,17.601324931664223,16.110832697259333,17.414201953221642,17.873732355473926,48.036654409533575,3.955821294449891,5.706011568708488,6.141577106486169,3.573463915944412,4.035658778100147,3.948833224506112,16.813300556600886,0.06886942675159236,0.07627926312147851,0.091664076,0.10491186,1256.8763939937996,1001.9339235397601,1300.4957295624483,712.2160044041386,2517.565684713376,1899.1115427250693,-0.00025448768,0.07819352,12.947665,171.07713,teens,female
5307,-475.13605,67.08106,-14.873802,-4.483808,-34.901928,-7.8800397,-12.709858,-10.052951,-11.379816,-8.875608,-10.123996,-0.94716144,-9.949261,103.463905,58.625904,39.091442,38.272648,30.345882,29.458574,19.820934,26.414492,19.452744,15.175026,16.219814,16.875978,13.945608,0.2690446,0.3135825,0.29465798,0.28015712,0.34184906,0.28204846,0.1732511,0.1749151,0.12059954,0.1243989,0.17632067,0.20068026,0.36125296,0.36654645,0.34238163,0.33192345,0.37075084,0.3447549,0.255102,0.29130128,0.21646388,0.22580677,0.28169978,0.28690603,16.335020746643842,21.70129591957301,24.438206756359193,25.392741234287524,24.765613708467157,25.077654770011318,55.94548177455308,4.646358039515051,6.2381511935713005,6.170294063145335,5.4524618066753225,5.333082712690307,6.614637962907157,8.360968316664064,0.16152468152866242,0.11130343865398101,0.015488952,0.015308864,1825.2377010634013,989.0819012602255,1400.614032438607,459.52758122103177,3246.019108280255,1641.2437266523814,-2.1823773e-06,0.0120896995,16.96914,192.4305,teens,female
5350,-383.351,121.75602,18.612991,3.8952088,-5.041509,-27.047384,-29.386488,-3.6537254,-1.3822156,-16.527897,-19.942373,0.10350508,-13.016609,90.267105,72.93263,48.305477,34.460526,27.007027,27.008244,23.136173,17.74368,23.094187,16.024796,17.168766,13.258591,14.915362,0.3332721,0.30600592,0.21610309,0.17923409,0.19725856,0.22344176,0.40800083,0.43365338,0.35702792,0.35796168,0.35847765,0.34893906,0.34241927,0.3140858,0.27459064,0.2759838,0.26792043,0.26661676,0.37039673,0.3695425,0.3246139,0.34271857,0.3547663,0.35433668,21.76835886144235,18.571679165615237,22.001088873237045,21.94783772040142,23.41546926418341,20.238629884255253,55.01095988079389,6.379183379566224,5.511665189797556,5.825603101169737,5.987654833647057,6.705819255177373,6.454007747941498,8.301204461995262,0.16791587878184713,0.14686928574858268,0.05911247,0.05084291,1555.941172535651,1348.021123947107,1217.9088748969023,654.7996052095494,2608.728105095541,2147.2493207230623,2.603643e-06,0.03198794,28.132074,256.3373,teens,female
5437,-632.8343,56.886227,19.40656,16.513412,-28.115496,2.026074,-19.53366,-0.37322628,-3.7995074,-11.436335,-10.761508,-2.860651,-0.55569726,153.85867,64.0189,35.660522,30.547981,32.311573,16.064848,20.338593,15.684365,14.41755,10.786362,12.817565,12.4641905,9.702245,0.27171844,0.22660966,0.22934946,0.19015762,0.18098673,0.24976861,0.4078651,0.45530128,0.44244793,0.40358812,0.33210623,0.26496434,0.32698742,0.2704324,0.2823766,0.24205604,0.22733419,0.2774756,0.388139,0.37585795,0.36100477,0.34838653,0.32978612,0.29735494,17.679059228556365,14.35024414154743,16.670629438745515,17.92303961592471,18.571947736154883,20.82005899257352,45.0733332560318,5.700199881261893,4.699000170000861,4.67115210428684,4.929730220961676,3.973254669744106,5.9896078465412455,14.048835763655687,0.20370658339968153,0.1715797944775318,0.0040203,0.0050283284,1860.072620031541,1311.5462625061834,1448.3785082498111,776.1524430500282,3369.7253184713377,2229.694152807865,1.5140804e-06,0.0041140164,48.005535,349.57764,teens,female
5468,-413.15347,36.445843,-17.995478,18.528399,-1.1618232,0.3645599,-13.028564,-4.319613,-1.0257003,-3.277516,1.7493478,-1.1123283,0.250806,189.99904,44.149677,42.065723,26.89832,13.899872,11.815353,18.76102,14.012731,9.732099,10.871264,7.6416373,8.681497,7.0745096,0.3280056,0.26522794,0.21886918,0.21086784,0.2108615,0.2124635,0.23673798,0.24350065,0.27532044,0.27576047,0.3420247,0.31623065,0.39555892,0.34059918,0.3224731,0.31610823,0.30755395,0.30590725,0.3485349,0.3341845,0.36902243,0.34453595,0.3954779,0.38013482,18.34855857630821,19.89685110826606,20.430284763130455,18.89454793436141,20.029775228199714,21.555413024928892,37.86003943711641,3.9896432496580116,5.932698117497888,5.911485704968295,4.461124291978846,4.363071146316636,7.152380544393067,15.377595824540004,0.10217518411624203,0.1002286699599159,0.03347618,0.04637232,1258.2760695232403,1233.527332476636,987.4717160630753,909.6063291774345,2330.065684713376,2313.749853225272,-2.0026062e-07,0.031332705,22.564821,226.04897,teens,female
5522,-667.4935,49.517605,-5.9045906,2.7263234,-12.461562,-9.241996,-1.5652716,1.4714395,-2.3958104,-6.9064116,-11.0983095,-5.7269325,-3.7414558,131.79684,58.660366,31.539354,20.998371,22.057514,17.352121,10.490698,7.8997726,7.573973,9.949057,14.128289,9.0046625,5.53237,0.25921875,0.27175438,0.21552806,0.18690388,0.20817503,0.19679327,0.22715706,0.28976974,0.35145837,0.37022898,0.33324832,0.25539523,0.32339174,0.34270748,0.28274393,0.2825681,0.30642334,0.2789677,0.3060919,0.36364222,0.38336268,0.38997552,0.37463945,0.31655768,17.742375506075103,17.85578887212698,19.422312577045094,20.979956069799787,19.126837713136016,19.10828698163103,41.86197143606922,4.878726600718048,5.672204884944779,5.10448669562971,5.543366503899111,3.526065057458398,3.6038531094612796,16.079444614623974,0.09731725218949044,0.09363005045127458,0.0032544697,0.005603404,1125.445616255525,1020.3454053082592,1015.3179138547657,874.0536651864038,2241.391321656051,2139.7858307504093,-9.887796e-07,0.003096846,48.896618,336.08716,teens,female
5568,-423.23596,41.911568,12.939107,11.343438,-0.120099925,1.4187307,2.2907026,3.5508082,-6.405545,-3.6853933,-6.574681,0.9645958,-6.0673313,159.45544,48.358513,29.73017,23.781048,14.5524025,11.1751375,8.79228,8.02361,11.984104,8.563327,10.446123,6.5768747,8.6923,0.21304499,0.117844574,0.14276625,0.13765371,0.13052608,0.09618417,0.12884116,0.14703597,0.18946591,0.2496956,0.3418685,0.35516137,0.27810848,0.189192,0.246007,0.23384614,0.22861145,0.16743153,0.25345522,0.24901478,0.27298072,0.33336097,0.4036033,0.42283735,18.289477927696016,17.960096911830682,18.787762015551387,18.754859345181675,18.002231396623767,19.61799818522465,35.882680465537774,3.1043797665772996,3.9265725376403418,3.455456472866542,2.4018792610829616,3.061496091224943,4.652935084356832,17.886123303972777,0.028575338375796178,0.03836223351440095,0.043023925,0.08526344,645.9653060808973,753.9367387292641,838.4365455852445,902.9676747033283,1362.6094745222929,1689.0372980666689,-6.434865e-06,0.0692619,2.9334831,56.00919,teens,female
5624,-583.68713,80.76271,-2.5743167,-2.2159872,-11.337278,5.750704,-9.645921,-7.9306884,-8.839318,1.7901479,-5.4121103,-9.166527,-1.8204437,169.17343,67.24344,30.229937,22.85853,21.630136,14.323232,14.378873,12.172741,13.998,9.891575,9.018439,10.840047,8.210819,0.16915451,0.18871506,0.19651692,0.21043,0.2899722,0.34415784,0.3280536,0.26690924,0.21859561,0.18403906,0.13968141,0.1223447,0.25824353,0.25499004,0.27659076,0.2865822,0.35248628,0.37626064,0.3711705,0.3150963,0.2993935,0.28459257,0.23669735,0.17450045,20.833699482664848,16.960660769287248,18.215846761613747,18.319073249889563,19.224101332148173,18.72349649272974,43.31950711508981,6.484932069461257,4.844324348145028,4.7159895980601565,3.457934026910231,3.475777875302155,4.18226332949561,20.40575744299642,0.06814166998407643,0.08114236648534828,0.008357284,0.011198287,826.8497822450312,824.460678384602,875.1755172044816,721.0902107022026,1486.1166401273886,1539.12895589647,-2.4611222e-06,0.008812124,10.067748,112.24255,teens,female
